neuron_id,layer,pearson_correlation
223,5,-0.44746384
223,6,0.099322531
223,7,-0.171173763
223,8,-0.19879699
223,9,-0.275194434
223,10,0.409695703
223,11,0.268743742
223,12,-0.104190943
224,1,0.117140678
224,2,0.420917506
224,3,0.159881113
224,4,0.522119988
224,5,0.350773522
224,6,0.359122199
224,7,0.396410883
224,8,0.46120508
224,9,0.344091134
224,10,-0.093253722
224,11,-0.491386196
224,12,0.724824044
225,1,0.113192638
225,2,0.81612457
225,3,-0.084835119
225,4,0.552069455
225,5,0.132872854
225,6,0.454980137
225,7,0.627211474
225,8,0.438844164
225,9,0.546330062
225,10,0.614374767
225,11,0.645790111
225,12,0.292072076
226,1,-0.470105006
226,2,0.072387488
226,3,0.574797812
226,4,0.208178675
226,5,0.428216839
226,6,0.296711074
226,7,0.060146713
226,8,0.346618107
226,9,-0.194678542
226,10,0.571635689
226,11,-0.529802496
226,12,0.11519579
227,1,-0.077969076
227,2,0.355215595
227,3,-0.407380899
227,4,-0.596899965
227,5,0.535732177
227,6,-0.281199466
227,7,0.58282793
227,8,0.653825788
227,9,0.44812628
227,10,0.301089902
227,11,-0.241006302
227,12,0.222696389
228,1,-0.559439344
228,2,-0.321538208
228,3,-0.198032937
228,4,0.484161486
228,5,-0.427823634
228,6,-0.383276869
228,7,-0.577475402
228,8,-0.68840707
228,9,-0.270029995
228,10,0.187690723
228,11,-0.641337595
228,12,-0.681602993
229,1,0.302945477
229,2,0.202489487
229,3,0.209960335
229,4,0.51222556
229,5,0.42274803
229,6,0.618242383
229,7,0.507714215
229,8,0.665915072
229,9,0.056994301
229,10,-0.142904091
229,11,0.521523251
229,12,0.065715078
230,1,0.198851859
230,2,-0.288168857
230,3,-0.381049992
230,4,-0.598793166
230,5,-0.43065781
230,6,-0.611785931
230,7,-0.132378752
230,8,-0.216182264
230,9,0.606691958
230,10,0.524526818
230,11,0.549671363
230,12,0.179765265
231,1,0.584923467
231,2,0.66767282
231,3,0.312026264
231,4,-0.046894822
231,5,0.621403862
231,6,0.341300482
231,7,0.313137545
231,8,0.5486571
231,9,0.450730723
231,10,0.687460985
231,11,0.721138654
231,12,-0.307707639
232,1,-0.122370626
232,2,-0.510400429
232,3,-0.534241216
232,4,-0.468327493
232,5,-0.433639824
232,6,-0.414017028
232,7,-0.376600597
232,8,-0.469023843
232,9,-0.317231499
232,10,0.006996709
232,11,-0.426450436
232,12,-0.502953083
233,1,-0.221407148
233,2,0.070725837
233,3,0.076121411
233,4,0.293531176
233,5,0.41624572
233,6,0.447161865
233,7,0.292840988
233,8,0.46266392
233,9,0.400677026
233,10,0.453048857
233,11,0.423705663
233,12,0.757172549
234,1,0.10676942
234,2,-0.280300007
234,3,0.161713824
234,4,-0.109450647
234,5,-0.151940758
234,6,-0.436621675
234,7,-0.240222551
234,8,0.064814475
234,9,-0.446452172
234,10,-0.366472275
234,11,-0.23498343
234,12,-0.40769667
235,1,0.060707179
235,2,0.460035507
235,3,-0.407440541
235,4,0.240683792
235,5,0.508175025
235,6,0.019000339
235,7,-0.469131518
235,8,-0.097182319
235,9,0.319500831
235,10,0.278088515
235,11,-0.341102399
235,12,0.078138308
236,1,-0.45748636
236,2,0.544975259
236,3,0.564493718
236,4,0.428473245
236,5,-0.085724366
236,6,-0.629139931
236,7,-0.774937026
236,8,-0.016790704
236,9,-0.068949084
236,10,0.333544697
236,11,-0.077829952
236,12,0.659022476
237,1,0.404017617
237,2,-0.228628978
237,3,-0.108411013
237,4,-0.013848205
237,5,0.343602202
237,6,0.076909062
237,7,0.582836
237,8,0.567101662
237,9,0.483404472
237,10,0.427628915
237,11,0.658419582
237,12,0.153082178
238,1,0.658671365
238,2,-0.307854667
238,3,0.222294954
238,4,-0.480325175
238,5,-0.076416287
238,6,0.26679852
238,7,-0.443591107
238,8,0.089192565
238,9,0.453542171
238,10,-0.221424911
238,11,0.243784381
238,12,-0.03907523
239,1,0.284895816
239,2,-0.006865739
239,3,0.108039827
239,4,0.390784938
239,5,0.372896588
239,6,0.215679292
239,7,0.019921335
239,8,0.480517013
239,9,0.539476404
239,10,0.398363551
239,11,0.094269307
239,12,0.705426223
240,1,-0.067357784
240,2,0.327452574
240,3,-0.155566421
240,4,0.082941154
240,5,-0.722160686
240,6,0.701486051
240,7,-0.216167147
240,8,0.232378079
240,9,0.411763425
240,10,0.088928202
240,11,0.210950735
240,12,0.470427617
241,1,-0.3435215
241,2,0.372982412
241,3,0.16562764
241,4,-0.252515122
241,5,0.521865638
241,6,-0.522423494
241,7,0.263365753
241,8,0.345977136
241,9,-0.553394858
241,10,-0.202679366
241,11,0.130140879
241,12,0.357448237
242,1,0.02232045
242,2,0.319529485
242,3,0.730255329
242,4,0.673228183
242,5,0.545720026
242,6,0.553199453
242,7,0.342567375
242,8,0.704881675
242,9,0.411252259
242,10,-0.569686567
242,11,0.227694405
242,12,0.489249091
243,1,-0.386070622
243,2,0.293772067
243,3,0.063676289
243,4,0.507254738
243,5,-0.307401464
243,6,0.348103988
243,7,-0.310143739
243,8,-0.517506038
243,9,0.145574357
243,10,0.047695672
243,11,0.36140305
243,12,0.373589557
244,1,-0.445629243
244,2,-0.535632626
244,3,-0.366843289
244,4,-0.28360532
244,5,-0.176176752
244,6,-0.382211193
244,7,0.13180351
244,8,-0.428699417
244,9,-0.450630445
244,10,-0.24669101
244,11,-0.366806551
244,12,-0.521951377
245,1,0.226624053
245,2,-0.04251116
245,3,-0.648197393
245,4,-0.188470954
245,5,0.131442352
245,6,-0.052719099
245,7,-0.41761024
245,8,-0.281011675
245,9,-0.317563472
245,10,-0.550428773
245,11,-0.4130215
245,12,-0.506075609
246,1,-0.273978721
246,2,-0.09880051
246,3,-0.069280353
246,4,0.24679169
246,5,-0.250839785
246,6,0.336871403
246,7,0.266772626
246,8,0.4905586
246,9,-0.774868219
246,10,0.506628746
246,11,0.763167147
246,12,0.287211207
247,1,0.101403014
247,2,0.127613939
247,3,-0.338034226
247,4,-0.009649286
247,5,0.70416979
247,6,-0.057381011
247,7,0.027474231
247,8,0.288305933
247,9,-0.109026806
247,10,-0.508285492
247,11,-0.144114619
247,12,-0.24131912
248,1,0.686144895
248,2,0.53066657
248,3,0.724904873
248,4,0.140081318
248,5,0.65086374
248,6,0.538856601
248,7,0.182516161
248,8,0.61930468
248,9,0.407019842
248,10,0.557709755
248,11,0.404159264
248,12,0.535090357
249,1,0.169299832
249,2,-0.291450413
249,3,-0.13405968
249,4,-0.204680272
249,5,0.141482332
249,6,0.511436372
249,7,-0.145977837
249,8,0.580328471
249,9,-0.602451815
249,10,-0.213567692
249,11,0.451145437
249,12,-0.600399077
250,1,0.558786518
250,2,0.216487666
250,3,0.601636834
250,4,0.034676769
250,5,-0.199714306
250,6,-0.321485599
250,7,0.42228521
250,8,-0.001898301
250,9,-0.407472359
250,10,0.161420052
250,11,-0.701925916
250,12,-0.274845033
251,1,0.377858488
251,2,0.586119398
251,3,-0.242908842
251,4,0.28438755
251,5,0.536533204
251,6,-0.824526208
251,7,-0.499994604
251,8,-0.304626964
251,9,-0.389265037
251,10,-0.079999474
251,11,-0.576285075
251,12,0.289002023
252,1,0.396532702
252,2,0.282231989
252,3,0.528209552
252,4,-0.717854862
252,5,0.41932984
252,6,-0.275277431
252,7,0.717908023
252,8,-0.220173895
252,9,-0.22977084
252,10,-0.499957692
252,11,-0.632431633
252,12,0.089494373
253,1,-0.412208576
253,2,-0.437582393
253,3,-0.079064467
253,4,0.272424568
253,5,0.200019712
253,6,0.427236635
253,7,0.168932744
253,8,0.101522566
253,9,0.233943478
253,10,-0.157031179
253,11,-0.196887748
253,12,-0.074213864
254,1,-0.050134943
254,2,-0.149148732
254,3,-0.34427061
254,4,-0.322908585
254,5,-0.434186346
254,6,-0.523298143
254,7,-0.387332884
254,8,-0.104168641
254,9,0.075488394
254,10,0.438734973
254,11,-0.188064094
254,12,-0.098793091
255,1,0.177589902
255,2,0.131052376
255,3,0.673491301
255,4,0.284542252
255,5,0.694092089
255,6,0.112829647
255,7,-0.231598987
255,8,0.540941906
255,9,0.506580103
255,10,0.405470263
255,11,0.126870517
255,12,0.396774268
256,1,-0.344615409
256,2,-0.409499445
256,3,-0.551204638
256,4,0.277468962
256,5,0.275581326
256,6,0.238056895
256,7,0.262833181
256,8,0.038132561
256,9,0.151787072
256,10,0.294684213
256,11,-0.035505955
256,12,0.093042976
257,1,0.356368864
257,2,0.561005375
257,3,-0.341239818
257,4,0.222367956
257,5,0.280122347
257,6,-0.379627629
257,7,-0.253440617
257,8,0.515809544
257,9,-0.591558097
257,10,-0.082712108
257,11,0.267048972
257,12,-0.380999502
258,1,0.118011278
258,2,0.495828298
258,3,0.522896925
258,4,0.352401545
258,5,0.282535651
258,6,0.253248333
258,7,0.544948961
258,8,0.201555323
258,9,0.409267343
258,10,0.091472508
258,11,-0.026465626
258,12,-0.219059247
259,1,0.693481217
259,2,0.485411487
259,3,0.623996359
259,4,0.585989399
259,5,0.678111832
259,6,0.206929088
259,7,-0.005064253
259,8,0.394604169
259,9,0.538113133
259,10,0.126513565
259,11,0.447514268
259,12,0.238628799
260,1,-0.388024513
260,2,-0.298645684
260,3,0.177699432
260,4,0.58457918
260,5,0.461842633
260,6,0.685275057
260,7,0.408892167
260,8,0.737340835
260,9,-0.044067488
260,10,0.39786998
260,11,0.712167276
260,12,-0.104744283
261,1,0.228597558
261,2,-0.252457594
261,3,-0.009457962
261,4,0.130507017
261,5,-0.061382401
261,6,0.272153616
261,7,0.069175184
261,8,0.304653845
261,9,0.488770055
261,10,0.484551565
261,11,0.013452367
261,12,0.732945753
262,1,-0.400684626
262,2,0.521567935
262,3,0.038935383
262,4,0.469285375
262,5,0.462777927
262,6,0.730710329
262,7,0.517363437
262,8,0.404802747
262,9,0.358734802
262,10,0.481094558
262,11,0.138931851
262,12,0.32139097
263,1,0.004055188
263,2,-0.266612384
263,3,-0.317057924
263,4,-0.003681403
263,5,-0.866206263
263,6,0.28599206
263,7,-0.07322521
263,8,-0.03207872
263,9,-0.408387985
263,10,-0.04113004
263,11,-0.461510799
263,12,0.538209711
264,1,0.601216556
264,2,-0.637255227
264,3,-0.390407952
264,4,-0.206063918
264,5,-0.318877647
264,6,-0.477205736
264,7,-0.220383222
264,8,0.353583986
264,9,-0.658181265
264,10,-0.181686476
264,11,0.656591701
264,12,0.116191651
265,1,0.212330644
265,2,0.383709078
265,3,0.695933129
265,4,0.561458607
265,5,0.498464913
265,6,0.421631521
265,7,-0.624289419
265,8,-0.533576124
265,9,0.049856729
265,10,-0.33211677
265,11,-0.518979298
265,12,-0.269907403
266,1,0.087621064
266,2,-0.159537868
266,3,0.497546954
266,4,0.590290342
266,5,0.515866838
266,6,0.138514721
266,7,-0.011029826
266,8,-0.517343048
266,9,-0.539579227
266,10,0.124003495
266,11,-0.635668288
266,12,0.021315041
267,1,0.30314848
267,2,0.622135317
267,3,0.07601882
267,4,-0.279460711
267,5,-0.10031921
267,6,-0.053203032
267,7,-0.17318592
267,8,0.015537287
267,9,-0.196636848
267,10,-0.061317349
267,11,-0.362215276
267,12,0.759988525
268,1,-0.432392792
268,2,0.424126577
268,3,0.334498993
268,4,0.591578639
268,5,0.596093986
268,6,0.187316784
268,7,0.463578575
268,8,0.63690749
268,9,0.470568431
268,10,0.066425878
268,11,0.513834475
268,12,0.489296771
269,1,-0.31941402
269,2,-0.496021426
269,3,-0.287934537
269,4,0.297685589
269,5,-0.134998869
269,6,0.279378625
269,7,0.157823234
269,8,0.42374094
269,9,-0.043419791
269,10,0.32635972
269,11,-0.504065109
269,12,0.263634497
270,1,0.006897102
270,2,0.155899574
270,3,-0.452974919
270,4,-0.479969131
270,5,-0.698666529
270,6,-0.305756536
270,7,-0.360538773
270,8,-0.607425085
270,9,0.640609537
270,10,0.69451054
270,11,0.725275689
270,12,0.182011428
271,1,-0.247878859
271,2,-0.263081834
271,3,-0.347942202
271,4,-0.390552203
271,5,-0.430956732
271,6,-0.385662051
271,7,-0.464456056
271,8,-0.409034771
271,9,-0.475652807
271,10,-0.527985473
271,11,-0.555815005
271,12,-0.313382551
272,1,-0.349237476
272,2,0.154641402
272,3,0.263236147
272,4,0.338172693
272,5,0.44766859
272,6,0.401592704
272,7,0.221020164
272,8,0.392691796
272,9,0.002556728
272,10,0.566274761
272,11,0.618665634
272,12,0.787366773
273,1,0.170407639
273,2,-0.239540036
273,3,-0.070903016
273,4,-0.325923815
273,5,0.13254355
273,6,-0.201522055
273,7,0.734110232
273,8,-0.120989696
273,9,-0.296365655
273,10,0.53141413
273,11,0.453752335
273,12,-0.083002856
274,1,-0.152529715
274,2,-0.485087707
274,3,0.532487238
274,4,-0.632450803
274,5,0.27130103
274,6,-0.728571429
274,7,-0.658091521
274,8,0.374540031
274,9,-0.100127704
274,10,0.252281716
274,11,0.136826707
274,12,0.248017215
275,1,-0.267616627
275,2,-0.219404336
275,3,0.107420455
275,4,0.355272908
275,5,0.199491031
275,6,0.510931877
275,7,0.185489387
275,8,0.3540392
275,9,0.025899575
275,10,0.273042133
275,11,0.203481598
275,12,0.102598985
276,1,-0.038164365
276,2,-0.187580762
276,3,-0.679495694
276,4,-0.369495377
276,5,-0.44909884
276,6,0.6955713
276,7,-0.193379244
276,8,-0.075067182
276,9,0.688877745
276,10,-0.228098594
276,11,0.30740382
276,12,-0.113621356
277,1,0.281409898
277,2,0.599482589
277,3,0.541970331
277,4,0.649584638
277,5,0.185014557
277,6,0.293576291
277,7,0.516087079
277,8,0.494642231
277,9,0.417169285
277,10,-0.525870446
277,11,0.721982304
277,12,0.524792974
278,1,-0.080749139
278,2,-0.544468656
278,3,-0.60584481
278,4,-0.613314094
278,5,-0.643858238
278,6,-0.675516899
278,7,-0.677620848
278,8,-0.55689339
278,9,0.574017646
278,10,-0.451895186
278,11,0.02063402
278,12,0.01496278
279,1,-0.278867851
279,2,0.339830878
279,3,0.465600491
279,4,0.477139531
279,5,0.54450273
279,6,0.105310602
279,7,0.385943195
279,8,0.188627738
279,9,0.235146861
279,10,0.274234701
279,11,0.529417294
279,12,-0.875025079
280,1,0.267539881
280,2,-0.063645343
280,3,-0.365649639
280,4,-0.245869607
280,5,0.093805638
280,6,-0.061954074
280,7,0.056918117
280,8,0.60724172
280,9,-0.686308152
280,10,0.728953022
280,11,0.566607521
280,12,0.630650709
281,1,0.212256591
281,2,0.527062101
281,3,0.11446484
281,4,0.354624575
281,5,0.305474412
281,6,-0.613192873
281,7,-0.190658713
281,8,0.415980661
281,9,0.578775791
281,10,0.311274906
281,11,0.543664127
281,12,0.115001571
282,1,-0.310060945
282,2,-0.51771241
282,3,-0.394805508
282,4,-0.619785595
282,5,-0.307664518
282,6,0.191297656
282,7,0.874278682
282,8,0.169143433
282,9,0.1181425
282,10,-0.446831205
282,11,0.530849965
282,12,-0.072089206
283,1,0.011528492
283,2,0.304250889
283,3,0.183752422
283,4,0.588922667
283,5,-0.133425574
283,6,0.436240081
283,7,0.323142083
283,8,-0.34982074
283,9,0.308786252
283,10,-0.235568394
283,11,0.089812412
283,12,0.639340052
284,1,-0.295568038
284,2,-0.175985908
284,3,-0.360314721
284,4,-0.302312742
284,5,-0.46736014
284,6,-0.334334216
284,7,-0.371949221
284,8,-0.361212441
284,9,-0.469452931
284,10,-0.182735292
284,11,-0.347498976
284,12,-0.467729046
285,1,0.204304102
285,2,0.483397977
285,3,0.306506769
285,4,0.177304817
285,5,0.010660716
285,6,-0.223871713
285,7,0.41484643
285,8,0.352894836
285,9,0.195277484
285,10,0.197333998
285,11,-0.030847999
285,12,0.667029975
286,1,-0.671691393
286,2,0.023874244
286,3,0.0030436
286,4,0.161862546
286,5,0.015544943
286,6,0.190025688
286,7,-0.036800437
286,8,-0.002816772
286,9,-0.412515105
286,10,-0.342397362
286,11,-0.010522649
286,12,-0.191325267
287,1,-0.346370439
287,2,-0.62632845
287,3,-0.185032849
287,4,-0.427536285
287,5,-0.205379124
287,6,0.415345137
287,7,0.723770797
287,8,-0.485063767
287,9,-0.506004893
287,10,0.505598495
287,11,0.014765539
287,12,0.266664406
288,1,0.491373623
288,2,0.246334282
288,3,0.564072723
288,4,0.622229332
288,5,0.215080289
288,6,0.448109505
288,7,0.011080117
288,8,0.22953901
288,9,0.27440293
288,10,0.720855651
288,11,0.27053637
288,12,0.348162893
289,1,-0.108250722
289,2,0.227700353
289,3,0.350489983
289,4,0.380344306
289,5,0.490571398
289,6,0.436109174
289,7,0.442299568
289,8,0.412712488
289,9,0.470211128
289,10,0.414548558
289,11,0.50151785
289,12,0.574533089
290,1,-0.447174209
290,2,-0.184041149
290,3,-0.457298342
290,4,-0.578916745
290,5,-0.435178705
290,6,-0.545456004
290,7,-0.735160345
290,8,-0.778062909
290,9,0.244472078
290,10,-0.336790367
290,11,-0.506220899
290,12,-0.547262865
291,1,0.320279553
291,2,0.362438986
291,3,-0.27591629
291,4,0.302462041
291,5,-0.108452099
291,6,0.800469862
291,7,-0.673737346
291,8,0.675519719
291,9,0.093969522
291,10,0.52486566
291,11,-0.137181572
291,12,-0.005005214
292,1,-0.178647226
292,2,0.08649036
292,3,0.480679103
292,4,0.339948458
292,5,0.331563956
292,6,0.404300738
292,7,0.718038253
292,8,0.55738953
292,9,0.449839144
292,10,0.388346938
292,11,-0.19906643
292,12,0.275902238
293,1,0.118821481
293,2,0.49158293
293,3,-0.540666815
293,4,-0.468463673
293,5,-0.149218971
293,6,0.671474375
293,7,0.490808856
293,8,0.22014195
293,9,0.334789258
293,10,0.1148707
293,11,0.172916244
293,12,-0.425895024
294,1,0.322387678
294,2,0.61362709
294,3,0.359801688
294,4,0.493552722
294,5,0.645350626
294,6,-0.006906808
294,7,0.096607938
294,8,0.430187989
294,9,-0.13457044
294,10,0.170192932
294,11,0.661649964
294,12,0.166007431
295,1,-0.563683424
295,2,-0.40923734
295,3,-0.458641587
295,4,-0.306090942
295,5,-0.406688529
295,6,-0.337107255
295,7,-0.464593357
295,8,-0.137829432
295,9,-0.208298542
295,10,-0.263661455
295,11,-0.357938996
295,12,-0.484715827
296,1,-0.527092754
296,2,-0.516115862
296,3,0.560381221
296,4,0.538628207
296,5,0.204992753
296,6,0.074136542
296,7,-0.002067261
296,8,-0.262304949
296,9,-0.026736406
296,10,0.040693163
296,11,-0.672967462
296,12,0.501478048
297,1,0.70085665
297,2,0.659104158
297,3,0.493511505
297,4,0.617825126
297,5,0.385438445
297,6,0.689934245
297,7,0.55212829
297,8,0.78760213
297,9,0.679093215
297,10,0.508924051
297,11,-0.124343839
297,12,0.521764225
298,1,0.233776365
298,2,0.439683826
298,3,0.04669322
298,4,0.617378604
298,5,0.059158275
298,6,0.366630037
298,7,0.569505507
298,8,0.077716381
298,9,0.415850777
298,10,0.755287685
298,11,0.688623602
298,12,0.514158322
299,1,-0.280376516
299,2,0.0781668
299,3,-0.182101595
299,4,-0.158475329
299,5,-0.424159634
299,6,-0.429896587
299,7,-0.634248782
299,8,-0.543205321
299,9,-0.400831616
299,10,-0.585110987
299,11,-0.2547079
299,12,-0.584681932
300,1,0.30625231
300,2,0.222040336
300,3,0.120331864
300,4,-0.658572457
300,5,0.280225024
300,6,-0.519390346
300,7,0.055303071
300,8,-0.647979432
300,9,0.492980039
300,10,-0.321140368
300,11,0.381040664
300,12,0.529017863
301,1,0.435490525
301,2,0.416566726
301,3,0.49278161
301,4,0.507529515
301,5,0.549582097
301,6,0.756599322
301,7,0.686575345
301,8,0.612372062
301,9,0.562987835
301,10,0.584872823
301,11,-0.307282162
301,12,-0.351597134
302,1,-0.373674847
302,2,-0.056579809
302,3,0.311889848
302,4,0.665903647
302,5,0.088702948
302,6,-0.695418024
302,7,-0.203314905
302,8,-0.605693109
302,9,-0.416770687
302,10,-0.408182413
302,11,0.025152051
302,12,-0.066812427
303,1,0.547746707
303,2,0.3357788
303,3,0.23604772
303,4,0.442396324
303,5,0.441134099
303,6,0.342178103
303,7,0.677522342
303,8,0.22155076
303,9,0.567175218
303,10,0.343475231
303,11,0.53154802
303,12,0.468754373
304,1,0.099516285
304,2,-0.590688855
304,3,-0.11761341
304,4,0.354871182
304,5,0.413400128
304,6,-0.385289364
304,7,-0.033807226
304,8,0.066564056
304,9,0.390874654
304,10,-0.266959358
304,11,0.642454525
304,12,-0.241617533
305,1,-0.395845487
305,2,0.07218384
305,3,-0.140339314
305,4,-0.699548877
305,5,0.044307914
305,6,-0.443464212
305,7,-0.481516833
305,8,-0.298200208
305,9,-0.455783081
305,10,-0.356251408
305,11,0.040097502
305,12,0.236404541
306,1,0.127908071
306,2,0.125946656
306,3,0.043748466
306,4,0.283763628
306,5,0.212171766
306,6,-0.170928797
306,7,0.15106977
306,8,0.426200226
306,9,-0.017674435
306,10,-0.49229249
306,11,0.082859643
306,12,-0.116156214
307,1,0.269771387
307,2,0.644829063
307,3,0.651641539
307,4,0.661693101
307,5,0.065022996
307,6,-0.597858224
307,7,0.219903492
307,8,0.769813066
307,9,0.565280306
307,10,0.600738551
307,11,0.701288455
307,12,0.224470004
308,1,-0.067131602
308,2,-0.612066409
308,3,-0.27076703
308,4,-0.452966103
308,5,-0.481669605
308,6,-0.124782304
308,7,-0.657297617
308,8,-0.676197551
308,9,-0.588551822
308,10,-0.474336336
308,11,-0.56978994
308,12,-0.509774444
309,1,-0.283229438
309,2,-0.315179461
309,3,-0.567838482
309,4,-0.681432688
309,5,0.136679713
309,6,-0.350456739
309,7,0.118985673
309,8,0.060179785
309,9,0.332513293
309,10,0.159234204
309,11,0.40722193
309,12,-0.484670273
310,1,0.320370842
310,2,-0.032758714
310,3,-0.62346635
310,4,-0.23848631
310,5,0.583332326
310,6,-0.232918204
310,7,-0.011575449
310,8,0.370113311
310,9,0.307956471
310,10,-0.607701868
310,11,-0.289901261
310,12,-0.645980097
311,1,0.457383598
311,2,-0.397837644
311,3,0.478216732
311,4,-0.014156727
311,5,-0.37168041
311,6,-0.480791788
311,7,-0.385331792
311,8,-0.42988788
311,9,-0.284967997
311,10,-0.520490099
311,11,-0.53646205
311,12,-0.275365878
312,1,-0.673949172
312,2,-0.444342658
312,3,-0.422061081
312,4,-0.411680719
312,5,-0.518736925
312,6,-0.572002315
312,7,-0.549902522
312,8,-0.46410485
312,9,-0.442726195
312,10,-0.48655474
312,11,0.121260442
312,12,-0.511823468
313,1,-0.002478306
313,2,-0.236888365
313,3,-0.4962043
313,4,0.55247318
313,5,0.656241113
313,6,0.574452993
313,7,0.636540374
313,8,0.208448653
313,9,0.159918223
313,10,0.45892844
313,11,0.17211496
313,12,0.005147181
314,1,0.295764746
314,2,-0.065356611
314,3,0.577502419
314,4,0.270560784
314,5,0.739014175
314,6,0.273567207
314,7,-0.16208575
314,8,0.077014627
314,9,-0.495365696
314,10,-0.548346427
314,11,-0.244783248
314,12,0.358510613
315,1,0.181398453
315,2,-0.458301424
315,3,0.061735383
315,4,-0.575458279
315,5,-0.554109251
315,6,-0.625687287
315,7,-0.520076243
315,8,-0.656513857
315,9,-0.365441604
315,10,-0.438124877
315,11,-0.392590675
315,12,-0.664068924
316,1,-0.133047256
316,2,0.071692501
316,3,-0.368512677
316,4,-0.72021134
316,5,-0.254384356
316,6,-0.809733793
316,7,-0.733155939
316,8,0.120616864
316,9,-0.472967635
316,10,0.539035788
316,11,0.154050096
316,12,0.546676038
317,1,0.311121835
317,2,0.119333634
317,3,0.041121998
317,4,0.290631809
317,5,0.296549717
317,6,0.477672415
317,7,0.328829155
317,8,0.523713572
317,9,0.59471562
317,10,0.410642695
317,11,-0.022613616
317,12,0.028322722
318,1,0.172966469
318,2,-0.520317979
318,3,-0.345748174
318,4,0.292000328
318,5,-0.102283028
318,6,0.010270072
318,7,-0.307993503
318,8,-0.384352636
318,9,-0.175338596
318,10,0.273043479
318,11,-0.077988294
318,12,0.019021892
319,1,-0.569288119
319,2,-0.480098095
319,3,-0.576282137
319,4,-0.234942453
319,5,-0.123530038
319,6,-0.300824283
319,7,-0.501435672
319,8,-0.019147343
319,9,0.016459412
319,10,-0.099519965
319,11,-0.351476235
319,12,-0.418597465
320,1,-0.393373587
320,2,-0.603559629
320,3,-0.513123939
320,4,-0.330583414
320,5,-0.613510327
320,6,-0.382066348
320,7,0.401225515
320,8,0.254490901
320,9,-0.321111732
320,10,-0.69581656
320,11,-0.599875051
320,12,0.100653232
321,1,0.465866175
321,2,0.440935874
321,3,0.553771129
321,4,0.355762191
321,5,-0.224308574
321,6,0.100141069
321,7,0.169910854
321,8,-0.363292353
321,9,-0.457325496
321,10,-0.070928021
321,11,-0.218514736
321,12,-0.128724048
322,1,0.463650776
322,2,0.322601753
322,3,0.287375006
322,4,0.269602955
322,5,0.420468995
322,6,0.4668122
322,7,-0.012164924
322,8,0.482334169
322,9,0.50215693
322,10,0.438745403
322,11,0.571281285
322,12,0.545343714
323,1,0.563144885
323,2,-0.457621442
323,3,0.551682822
323,4,0.344705921
323,5,0.016352006
323,6,0.070229228
323,7,-0.366412565
323,8,-0.707312874
323,9,-0.251838283
323,10,-0.016901094
323,11,0.353195653
323,12,0.162916692
324,1,0.517478015
324,2,0.206735318
324,3,0.452902844
324,4,0.371026759
324,5,-0.547349649
324,6,-0.560542565
324,7,-0.502411699
324,8,-0.758816118
324,9,-0.617088205
324,10,-0.346837437
324,11,-0.715341458
324,12,0.30494163
325,1,0.656116058
325,2,0.214431903
325,3,0.045584334
325,4,-0.258665849
325,5,-0.599125378
325,6,-0.49486415
325,7,-0.155546655
325,8,-0.228576347
325,9,0.317715553
325,10,0.150568362
325,11,0.086967919
325,12,0.323549335
326,1,0.314794298
326,2,0.157734541
326,3,0.168507495
326,4,0.300948732
326,5,0.35908306
326,6,0.54605615
326,7,0.349240259
326,8,0.190011947
326,9,0.46386148
326,10,0.095485726
326,11,0.534679644
326,12,0.386354708
327,1,-0.031082525
327,2,0.242950414
327,3,0.273483181
327,4,0.253212504
327,5,0.370106377
327,6,0.451002833
327,7,0.410875012
327,8,0.409700044
327,9,0.439863096
327,10,0.36164369
327,11,0.421981641
327,12,0.715275912
328,1,0.337802405
328,2,-0.185999634
328,3,0.018609181
328,4,0.169857826
328,5,0.138809284
328,6,-0.342120348
328,7,-0.418937268
328,8,-0.287078605
328,9,0.485496426
328,10,-0.353824878
328,11,-0.214131056
328,12,0.774759788
329,1,-0.463316102
329,2,0.08205137
329,3,-0.250735541
329,4,-0.287096796
329,5,-0.420374998
329,6,0.253811457
329,7,-0.161799241
329,8,0.059327112
329,9,-0.294975276
329,10,-0.737701622
329,11,0.221802534
329,12,-0.286467003
330,1,0.388288105
330,2,-0.073634271
330,3,-0.218520527
330,4,0.488449207
330,5,0.504181803
330,6,0.490429398
330,7,-0.533746367
330,8,-0.583319621
330,9,0.101027849
330,10,-0.144921086
330,11,-0.005975985
330,12,0.106837583
331,1,0.700798193
331,2,0.77648369
331,3,0.709280805
331,4,0.416487292
331,5,0.502636539
331,6,0.575815047
331,7,0.395518279
331,8,-0.186250847
331,9,0.589115202
331,10,0.170702824
331,11,0.566965591
331,12,0.37005936
332,1,0.518803764
332,2,0.060300186
332,3,0.370319975
332,4,0.108935383
332,5,0.060633977
332,6,-0.134906447
332,7,-0.622316264
332,8,-0.191873145
332,9,-0.588169897
332,10,0.691681698
332,11,-0.232796721
332,12,0.297083436
333,1,0.235125311
333,2,0.334770486
333,3,0.210093347
333,4,0.131605031
333,5,-0.493336373
333,6,-0.310791485
333,7,-0.623281286
333,8,-0.243553086
333,9,-0.385910062
333,10,-0.508165966
333,11,0.460313416
333,12,-0.026342691
334,1,-0.081193093
334,2,-0.417131195
334,3,-0.274042287
334,4,0.268555109
334,5,0.290140887
334,6,0.645230639
334,7,-0.330095151
334,8,-0.134295589
334,9,-0.373769872
334,10,0.464012562
334,11,0.073734594
334,12,0.024582816
