neuron_id,layer,pearson_correlation
222,9,-0.315770636
222,10,0.67152968
222,11,0.59504858
222,12,-0.034446003
223,1,0.278855835
223,2,-0.587576051
223,3,0.362308643
223,4,0.329751123
223,5,0.329256544
223,6,-0.324666443
223,7,-0.218024275
223,8,-0.13640355
223,9,-0.419840556
223,10,0.705722488
223,11,0.235672376
223,12,-0.112773184
224,1,0.680737025
224,2,0.123530491
224,3,0.56745793
224,4,-0.047594467
224,5,0.39082886
224,6,0.580001958
224,7,0.235911825
224,8,0.561288302
224,9,-0.117959563
224,10,0.713219305
224,11,0.092294494
224,12,0.319485723
225,1,0.628193565
225,2,-0.550687921
225,3,-0.182647795
225,4,-0.110478831
225,5,-0.130744494
225,6,0.383436496
225,7,0.497834006
225,8,0.250655122
225,9,0.425061771
225,10,0.313865038
225,11,0.060106123
225,12,0.09417845
226,1,0.558436287
226,2,0.357481838
226,3,0.283509641
226,4,0.472366787
226,5,0.598831313
226,6,-0.584577082
226,7,0.585650176
226,8,0.606583175
226,9,0.667397239
226,10,-0.468416094
226,11,0.592647557
226,12,-0.223159846
227,1,-0.612094898
227,2,-0.57131322
227,3,-0.062303264
227,4,0.606173872
227,5,0.003427134
227,6,0.023375646
227,7,0.509514061
227,8,-0.702802013
227,9,0.724461488
227,10,-0.212720787
227,11,-0.136044737
227,12,-0.124900001
228,1,-0.315055753
228,2,-0.538911339
228,3,-0.690282336
228,4,-0.510565392
228,5,-0.329996346
228,6,-0.362689332
228,7,0.061520297
228,8,0.641626229
228,9,-0.155568566
228,10,-0.55156062
228,11,-0.473809829
228,12,0.647812867
229,1,0.701368027
229,2,-0.32089204
229,3,0.52792893
229,4,-0.174650007
229,5,0.252199106
229,6,0.042465201
229,7,0.256739427
229,8,-0.644117783
229,9,0.431542611
229,10,-0.044736279
229,11,-0.061225035
229,12,0.210455352
230,1,0.082962524
230,2,-0.064779222
230,3,-0.267402489
230,4,-0.139674165
230,5,0.006935116
230,6,-0.376789442
230,7,-0.267153053
230,8,-0.243681565
230,9,-0.573886121
230,10,-0.706244756
230,11,-0.196975842
230,12,-0.123292166
231,1,0.4396599
231,2,0.465790812
231,3,0.686685098
231,4,0.127933004
231,5,0.446846679
231,6,0.635163922
231,7,0.576761863
231,8,0.249503938
231,9,-0.37993137
231,10,0.655163328
231,11,-0.477696645
231,12,-0.119770278
232,1,-0.44956919
232,2,-0.491694867
232,3,-0.603358319
232,4,-0.401305532
232,5,-0.272635795
232,6,-0.630061276
232,7,-0.63949665
232,8,-0.397104625
232,9,-0.457482757
232,10,0.083743966
232,11,-0.586072751
232,12,-0.44847086
233,1,-0.533125313
233,2,-0.018827102
233,3,-0.752090111
233,4,0.301822079
233,5,0.475854903
233,6,0.270588504
233,7,0.495737081
233,8,-0.030992734
233,9,0.319113729
233,10,0.554395087
233,11,0.472657064
233,12,-0.052870054
234,1,-0.45367913
234,2,0.037408576
234,3,-0.660710898
234,4,0.029896128
234,5,0.307842156
234,6,-0.260805552
234,7,-0.572184461
234,8,-0.306038344
234,9,-0.617002738
234,10,-0.005605703
234,11,-0.480968748
234,12,-0.445875945
235,1,-0.39564253
235,2,-0.100551799
235,3,0.542478931
235,4,0.40997962
235,5,0.403238019
235,6,-0.307230516
235,7,-0.267238526
235,8,0.144933338
235,9,0.338015534
235,10,0.287046949
235,11,0.642565464
235,12,-0.080176531
236,1,0.654870285
236,2,0.388947981
236,3,0.572179929
236,4,0.241483016
236,5,0.113677459
236,6,0.354643378
236,7,0.627789958
236,8,0.24106706
236,9,0.564596613
236,10,0.675982776
236,11,0.002756635
236,12,0.36925034
237,1,0.685093244
237,2,0.708346715
237,3,-0.596105385
237,4,0.346052187
237,5,-0.635579745
237,6,0.046696736
237,7,0.143870656
237,8,0.595346892
237,9,0.430591753
237,10,0.227819468
237,11,0.078442977
237,12,0.269799715
238,1,-0.336285975
238,2,-0.006966877
238,3,-0.163249517
238,4,-0.079619671
238,5,0.301665036
238,6,-0.533801487
238,7,0.077724025
238,8,0.026926023
238,9,-0.248443135
238,10,0.09083853
238,11,-0.2988878
238,12,-0.23570985
239,1,0.541274949
239,2,0.604683091
239,3,0.322785055
239,4,0.471492733
239,5,0.154436521
239,6,0.417139657
239,7,0.409687951
239,8,0.220953439
239,9,0.483806129
239,10,-0.341061233
239,11,0.272581548
239,12,-0.600432898
240,1,0.268634378
240,2,-0.511503033
240,3,-0.098331936
240,4,0.44730581
240,5,0.769074929
240,6,0.528111525
240,7,0.565868063
240,8,-0.311550975
240,9,-0.389832872
240,10,0.047183382
240,11,-0.558560664
240,12,0.042094758
241,1,-0.451905104
241,2,-0.299875448
241,3,0.481853072
241,4,0.210300477
241,5,0.171882549
241,6,-0.409041736
241,7,0.023541219
241,8,0.366526745
241,9,0.465742376
241,10,0.18885044
241,11,0.29759215
241,12,-0.360677132
242,1,0.460082741
242,2,-0.304671829
242,3,0.511777992
242,4,0.472588516
242,5,0.547822104
242,6,0.511957731
242,7,0.431516449
242,8,-0.233823594
242,9,0.60810743
242,10,0.285029243
242,11,0.326205232
242,12,-0.106614985
243,1,0.231563397
243,2,0.644319738
243,3,-0.543049532
243,4,-0.252531087
243,5,-0.428580033
243,6,0.0775603
243,7,-0.039747501
243,8,-0.021052481
243,9,-0.132182741
243,10,0.068868652
243,11,0.652626068
243,12,0.40843717
244,1,-0.46793516
244,2,0.399648626
244,3,-0.628901525
244,4,-0.232893189
244,5,-0.306928755
244,6,-0.183239439
244,7,-0.552595479
244,8,-0.391885583
244,9,-0.385005183
244,10,-0.553545168
244,11,0.589611411
244,12,-0.01329076
245,1,0.258524953
245,2,-0.073304482
245,3,0.636205089
245,4,-0.432332951
245,5,0.265817073
245,6,-0.569925477
245,7,0.119123676
245,8,-0.174432028
245,9,-0.51091115
245,10,-0.033374151
245,11,0.472017192
245,12,-0.327244944
246,1,-0.356942531
246,2,0.025587659
246,3,0.197780226
246,4,0.481383443
246,5,0.316435971
246,6,0.577519735
246,7,0.521027123
246,8,-0.065288972
246,9,0.362091874
246,10,-0.322197477
246,11,0.276542387
246,12,-0.22166638
247,1,0.221577378
247,2,0.532262687
247,3,-0.005740763
247,4,0.701670109
247,5,-0.218716142
247,6,-0.560409785
247,7,-0.131005033
247,8,-0.354434243
247,9,0.392546374
247,10,0.117170832
247,11,0.506945684
247,12,0.363666195
248,1,0.343147682
248,2,-0.613937633
248,3,-0.393838538
248,4,-0.723650934
248,5,-0.442607068
248,6,-0.270913407
248,7,-0.334067123
248,8,-0.079996866
248,9,-0.06466814
248,10,-0.531913005
248,11,0.351477049
248,12,0.135795173
249,1,-0.180590421
249,2,-0.649618965
249,3,0.386122371
249,4,-0.066750822
249,5,0.613649183
249,6,-0.428866839
249,7,0.711799192
249,8,0.012417193
249,9,0.054523384
249,10,-0.60511854
249,11,-0.52027491
249,12,0.334807461
250,1,0.084381579
250,2,0.023704685
250,3,-0.292789901
250,4,0.499141551
250,5,0.676642719
250,6,0.303243994
250,7,-0.721061648
250,8,-0.379571585
250,9,-0.003812495
250,10,-0.345608226
250,11,0.40504826
250,12,-0.285207324
251,1,0.640652261
251,2,-0.167708222
251,3,0.49805339
251,4,0.597865388
251,5,-0.328558714
251,6,0.818490449
251,7,-0.562833213
251,8,0.541642503
251,9,-0.550957159
251,10,-0.213888107
251,11,0.03154353
251,12,0.152524023
252,1,0.45335343
252,2,-0.548299214
252,3,-0.164006051
252,4,0.346369352
252,5,0.23662556
252,6,0.116442944
252,7,0.610237997
252,8,0.524171588
252,9,-0.640864382
252,10,0.371510703
252,11,0.342560446
252,12,0.017466147
253,1,-0.010153124
253,2,0.486059795
253,3,-0.218111505
253,4,0.6007859
253,5,0.463528483
253,6,0.385674695
253,7,0.108793589
253,8,-0.428634195
253,9,0.559094956
253,10,0.49815502
253,11,0.631383656
253,12,0.116386023
254,1,-0.205109931
254,2,0.300414055
254,3,-0.0075627
254,4,-0.211164682
254,5,-0.363406064
254,6,0.152182197
254,7,-0.095287229
254,8,-0.248145247
254,9,0.198412295
254,10,-0.57635487
254,11,-0.579051889
254,12,0.332333904
255,1,0.051975122
255,2,-0.433295974
255,3,0.111576583
255,4,-0.541042212
255,5,-0.756672045
255,6,-0.416342836
255,7,0.525996252
255,8,-0.623757775
255,9,-0.17679759
255,10,0.675663549
255,11,0.073255255
255,12,-0.423608787
256,1,-0.139099561
256,2,-0.269520749
256,3,-0.42989734
256,4,0.582041518
256,5,0.315524179
256,6,0.35571243
256,7,0.595190138
256,8,0.616096757
256,9,0.530079705
256,10,0.395928391
256,11,0.524587756
256,12,-0.057939572
257,1,0.430070581
257,2,-0.705278047
257,3,0.286308672
257,4,0.153029357
257,5,-0.126713503
257,6,-0.418240677
257,7,-0.156434357
257,8,-0.050634756
257,9,-0.277122722
257,10,-0.239153531
257,11,-0.310551306
257,12,-0.515832616
258,1,0.426785468
258,2,0.302140155
258,3,0.595344608
258,4,0.039030594
258,5,0.644283333
258,6,0.649606648
258,7,0.027182323
258,8,-0.227150093
258,9,0.254364417
258,10,-0.199985702
258,11,0.024024245
258,12,0.083685738
259,1,-0.138674332
259,2,-0.520680542
259,3,0.475966384
259,4,0.264720242
259,5,-0.706132636
259,6,0.183206271
259,7,0.543695001
259,8,0.254811893
259,9,-0.203761619
259,10,0.35869955
259,11,-0.119802129
259,12,0.202381772
260,1,-0.428733895
260,2,-0.344356372
260,3,-0.172393449
260,4,-0.093268369
260,5,0.013775254
260,6,-0.187801546
260,7,0.428702821
260,8,-0.404527974
260,9,-0.609022666
260,10,0.21087882
260,11,-0.668043293
260,12,-0.231001782
261,1,0.126934202
261,2,0.60821526
261,3,-0.188661367
261,4,0.327585516
261,5,-0.201955607
261,6,0.121303897
261,7,0.142015436
261,8,0.761043205
261,9,0.242207488
261,10,-0.461431665
261,11,0.413183359
261,12,-0.42039373
262,1,-0.419771
262,2,0.152832918
262,3,-0.490428782
262,4,0.014217399
262,5,0.606260911
262,6,0.073943288
262,7,0.218831622
262,8,-0.025463133
262,9,0.021390607
262,10,0.621811788
262,11,0.790595351
262,12,-0.095592723
263,1,-0.313623174
263,2,0.341580824
263,3,0.231853828
263,4,0.234635095
263,5,0.461652875
263,6,-0.371296086
263,7,-0.197028398
263,8,0.440919768
263,9,-0.136068803
263,10,-0.656368426
263,11,-0.33825129
263,12,-0.557785975
264,1,-0.140475006
264,2,0.094874297
264,3,0.057851087
264,4,-0.217945898
264,5,0.184840793
264,6,-0.30749027
264,7,-0.448621232
264,8,-0.11595561
264,9,0.378795364
264,10,0.75117263
264,11,-0.203536603
264,12,-0.013910253
265,1,0.680185406
265,2,0.338310164
265,3,0.520278019
265,4,-0.101143006
265,5,-0.407750511
265,6,0.510181231
265,7,-0.176034572
265,8,0.0882883
265,9,0.000676954
265,10,-0.524698594
265,11,-0.062837876
265,12,-0.038906384
266,1,0.75769913
266,2,-0.209731641
266,3,0.179611047
266,4,0.459973883
266,5,0.646880745
266,6,0.404876594
266,7,0.555030077
266,8,-0.355142312
266,9,0.20331378
266,10,0.650571554
266,11,0.640593335
266,12,-0.100366937
267,1,0.440264878
267,2,-0.803635928
267,3,-0.530218289
267,4,0.60497929
267,5,-0.650159188
267,6,-0.48078511
267,7,-0.682694667
267,8,-0.445637413
267,9,-0.496765703
267,10,-0.462924008
267,11,-0.390923677
267,12,0.090042057
268,1,-0.213815459
268,2,0.019608818
268,3,-0.642139986
268,4,-0.109686331
268,5,-0.660220627
268,6,0.468308643
268,7,-0.413432731
268,8,-0.178968059
268,9,-0.090823593
268,10,-0.28083514
268,11,0.508864348
268,12,0.324293541
269,1,-0.610861882
269,2,0.674510974
269,3,0.49422205
269,4,0.625939665
269,5,-0.550574114
269,6,-0.567351201
269,7,-0.373148649
269,8,0.16833873
269,9,0.357356104
269,10,0.246378302
269,11,-0.219243683
269,12,-0.543615577
270,1,-0.085127005
270,2,-0.482682614
270,3,0.3545318
270,4,0.399369432
270,5,0.405990513
270,6,0.004633704
270,7,-0.400989891
270,8,0.188012209
270,9,-0.518258215
270,10,-0.095560494
270,11,-0.016197014
270,12,0.33040982
271,1,-0.017840138
271,2,-0.234305266
271,3,0.006611596
271,4,-0.43219467
271,5,-0.507397618
271,6,-0.396754879
271,7,-0.371932073
271,8,-0.240625987
271,9,-0.028076593
271,10,-0.521858783
271,11,-0.055581921
271,12,-0.006424303
272,1,-0.219374448
272,2,0.367590656
272,3,0.042039444
272,4,-0.21242104
272,5,0.028288668
272,6,0.479460001
272,7,0.440040662
272,8,0.31288913
272,9,-0.258846084
272,10,0.249199371
272,11,0.116518244
272,12,-0.240499588
273,1,-0.24722255
273,2,-0.472822224
273,3,0.317955501
273,4,-0.230028515
273,5,0.363340831
273,6,-0.128884539
273,7,0.041578029
273,8,-0.298508015
273,9,-0.378479566
273,10,-0.750909598
273,11,0.372600227
273,12,-0.612273962
274,1,-0.471889669
274,2,-0.409846465
274,3,-0.708963166
274,4,0.684805932
274,5,0.088437495
274,6,0.185928392
274,7,0.457295774
274,8,0.117602812
274,9,0.265194488
274,10,0.229582866
274,11,-0.385025047
274,12,-0.102008911
275,1,0.389690601
275,2,0.702093587
275,3,0.574505309
275,4,0.621389732
275,5,0.226403686
275,6,0.050550618
275,7,0.159490995
275,8,0.599811839
275,9,0.193389127
275,10,-0.571104062
275,11,0.393770773
275,12,0.521283892
276,1,-0.363891744
276,2,-0.219143302
276,3,-0.639550177
276,4,-0.12888486
276,5,-0.255521485
276,6,-0.410374362
276,7,-0.492921414
276,8,0.533561463
276,9,-0.382875893
276,10,0.276446996
276,11,-0.508667538
276,12,-0.005460809
277,1,-0.118233953
277,2,-0.440140848
277,3,-0.710018121
277,4,-0.5329882
277,5,-0.214790108
277,6,0.661975072
277,7,-0.310338014
277,8,0.618616625
277,9,0.145317385
277,10,0.671173076
277,11,0.034578988
277,12,-0.23136236
278,1,-0.311449225
278,2,-0.396336316
278,3,-0.138141995
278,4,-0.273659717
278,5,-0.321257314
278,6,0.013452788
278,7,0.105887316
278,8,0.067223151
278,9,-0.539150078
278,10,-0.341864091
278,11,-0.479385737
278,12,-0.348766496
279,1,0.58371042
279,2,-0.356958934
279,3,0.503102723
279,4,-0.079212993
279,5,-0.290775883
279,6,-0.266076402
279,7,-0.162511035
279,8,0.518678047
279,9,-0.073024956
279,10,-0.520725714
279,11,-0.677086617
279,12,0.250462967
280,1,0.079215929
280,2,-0.289417917
280,3,0.350334481
280,4,-0.153695592
280,5,0.317702441
280,6,-0.113539919
280,7,0.437529529
280,8,0.324098547
280,9,-0.042504609
280,10,0.416308401
280,11,0.281626054
280,12,0.033534344
281,1,-0.463330222
281,2,-0.927276374
281,3,0.412456556
281,4,0.052484075
281,5,0.138698935
281,6,0.432814346
281,7,0.058444187
281,8,-0.539455604
281,9,-0.241433533
281,10,0.210604539
281,11,-0.434600767
281,12,0.299988821
282,1,0.336037227
282,2,-0.616665589
282,3,0.561009435
282,4,-0.43436375
282,5,0.320306167
282,6,-0.15350129
282,7,-0.674288215
282,8,0.750701113
282,9,-0.471457738
282,10,0.544564094
282,11,0.307405648
282,12,-0.608908383
283,1,-0.496894537
283,2,-0.338206212
283,3,0.687779765
283,4,0.462797337
283,5,0.082841986
283,6,0.616081039
283,7,0.069127104
283,8,0.25483659
283,9,0.427753298
283,10,0.253546887
283,11,0.388855325
283,12,-0.000830924
284,1,-0.302440138
284,2,-0.29915108
284,3,0.05593782
284,4,-0.191334172
284,5,-0.040178566
284,6,0.051482964
284,7,-0.333844448
284,8,-0.264423585
284,9,-0.425364972
284,10,-0.027625144
284,11,0.450136626
284,12,0.194177776
285,1,0.502350227
285,2,-0.038796643
285,3,0.075717832
285,4,0.531183223
285,5,0.512648855
285,6,0.61724794
285,7,0.18519873
285,8,0.305266833
285,9,0.31358864
285,10,0.316389393
285,11,0.286393609
285,12,-0.08950587
286,1,-0.082522484
286,2,0.442827922
286,3,0.527806161
286,4,0.537991519
286,5,0.658445992
286,6,0.104226793
286,7,0.252073404
286,8,0.349784324
286,9,0.518221952
286,10,0.03924179
286,11,0.40347524
286,12,0.365385555
287,1,-0.682019252
287,2,0.329951805
287,3,0.283386272
287,4,-0.282149708
287,5,-0.376464204
287,6,0.222363675
287,7,-0.483906945
287,8,-0.634133076
287,9,0.76602586
287,10,-0.131369188
287,11,-0.347529768
287,12,-0.393260104
288,1,0.586864455
288,2,0.588165169
288,3,0.656849891
288,4,0.581412384
288,5,-0.530352681
288,6,0.609855833
288,7,-0.450799609
288,8,-0.090497045
288,9,-0.608776022
288,10,-0.114592484
288,11,0.212896705
288,12,0.177140737
289,1,-0.539082757
289,2,0.307741427
289,3,0.244474795
289,4,0.303152487
289,5,0.236737389
289,6,0.408660443
289,7,0.480696511
289,8,0.354523509
289,9,0.376063159
289,10,0.512774314
289,11,0.49546535
289,12,-0.124547851
290,1,-0.339011234
290,2,-0.230733946
290,3,0.258881425
290,4,-0.052727758
290,5,-0.215289033
290,6,0.328095595
290,7,0.186207775
290,8,0.674368791
290,9,-0.648175915
290,10,-0.398237429
290,11,0.25967946
290,12,-0.315966667
291,1,0.05067503
291,2,-0.596293057
291,3,-0.668049961
291,4,-0.189110691
291,5,0.023862264
291,6,-0.609192489
291,7,0.345303976
291,8,-0.497329199
291,9,-0.167470635
291,10,0.513881966
291,11,0.361910984
291,12,-0.131555855
292,1,0.518103538
292,2,0.372178005
292,3,0.348619062
292,4,0.089438445
292,5,0.563334527
292,6,0.456725969
292,7,-0.150146762
292,8,-0.50648316
292,9,0.147321364
292,10,0.42961286
292,11,0.217133046
292,12,0.655474363
293,1,-0.301634354
293,2,-0.266811724
293,3,0.169893048
293,4,-0.177384619
293,5,0.252770236
293,6,0.418050112
293,7,0.272702045
293,8,-0.754260872
293,9,-0.411494968
293,10,-0.569780461
293,11,-0.517956022
293,12,-0.498306796
294,1,0.56011886
294,2,0.502693286
294,3,-0.084685021
294,4,-0.302875817
294,5,-0.171896513
294,6,-0.087746065
294,7,0.07328731
294,8,-0.51807235
294,9,-0.345856361
294,10,0.047155888
294,11,-0.51680013
294,12,0.158465278
295,1,-0.048447412
295,2,0.537744073
295,3,-0.300249231
295,4,0.329653198
295,5,-0.340386897
295,6,-0.621549024
295,7,0.115961976
295,8,-0.481806552
295,9,-0.572531338
295,10,-0.404410431
295,11,-0.182000107
295,12,-0.102722877
296,1,0.748762318
296,2,0.591361234
296,3,0.525194259
296,4,0.276494242
296,5,0.340711469
296,6,0.089276174
296,7,-0.009641836
296,8,0.513345918
296,9,0.365089631
296,10,0.551958306
296,11,0.498739448
296,12,0.320976004
297,1,-0.125585781
297,2,-0.636761305
297,3,0.243505912
297,4,-0.568037038
297,5,-0.204981439
297,6,-0.381723172
297,7,-0.399202329
297,8,-0.334094262
297,9,0.103393364
297,10,-0.192182876
297,11,-0.490075795
297,12,0.514125441
298,1,0.453225921
298,2,0.341665077
298,3,0.680158483
298,4,-0.190155092
298,5,0.558603465
298,6,0.198183936
298,7,0.114055668
298,8,0.725317573
298,9,0.351779615
298,10,-0.016496626
298,11,0.488734205
298,12,0.164774067
299,1,0.492108581
299,2,0.19905349
299,3,0.32775354
299,4,-0.28289974
299,5,-0.2919835
299,6,-0.59501474
299,7,-0.080538023
299,8,-0.228914537
299,9,-0.408113885
299,10,-0.213954236
299,11,-0.18666927
299,12,0.45444631
300,1,-0.657332685
300,2,-0.124079871
300,3,0.367573835
300,4,0.214293349
300,5,0.286801482
300,6,0.141158398
300,7,0.709188431
300,8,0.654992374
300,9,-0.293478307
300,10,0.756076217
300,11,0.264992057
300,12,0.164523389
301,1,0.628501903
301,2,-0.292072959
301,3,-0.312760224
301,4,0.317439714
301,5,0.329088746
301,6,0.506869538
301,7,0.189134689
301,8,0.584350881
301,9,-0.351820218
301,10,-0.308804892
301,11,0.473503533
301,12,0.392427122
302,1,-0.277847165
302,2,-0.133468367
302,3,-0.260137867
302,4,0.110079131
302,5,0.085774359
302,6,-0.350707531
302,7,0.459372941
302,8,-0.137332478
302,9,-0.162763997
302,10,-0.122196488
302,11,-0.497947611
302,12,0.075712011
303,1,0.413299645
303,2,0.186152111
303,3,-0.005723129
303,4,0.00935668
303,5,-0.221746757
303,6,0.397763882
303,7,-0.04084591
303,8,0.126675109
303,9,0.558491062
303,10,-0.140845674
303,11,-0.037787845
303,12,-0.027667855
304,1,-0.424488793
304,2,0.09610058
304,3,-0.292293647
304,4,0.380301119
304,5,0.320085298
304,6,-0.192001585
304,7,0.23282271
304,8,0.031403074
304,9,0.055675391
304,10,-0.265155714
304,11,-0.43748589
304,12,-0.46657403
305,1,0.525387731
305,2,-0.17171944
305,3,0.379162932
305,4,0.418496424
305,5,0.336657511
305,6,0.340932731
305,7,0.601167542
305,8,0.248610956
305,9,-0.265251496
305,10,0.692771288
305,11,0.467112133
305,12,0.519479547
306,1,0.555608732
306,2,0.059465914
306,3,-0.273231684
306,4,-0.574795683
306,5,-0.108944633
306,6,0.44785149
306,7,0.449466061
306,8,0.709993679
306,9,-0.398211399
306,10,-0.407723909
306,11,-0.268780153
306,12,-0.048160812
307,1,0.60105367
307,2,-0.570234924
307,3,0.622252397
307,4,-0.455650782
307,5,0.01939671
307,6,0.644698482
307,7,-0.134607606
307,8,-0.332807246
307,9,-0.350722195
307,10,-0.316773797
307,11,-0.561960476
307,12,-0.577304871
308,1,0.142712416
308,2,0.089195033
308,3,0.479644315
308,4,0.16010486
308,5,-0.492652006
308,6,-0.122210485
308,7,-0.157115374
308,8,0.633007925
308,9,0.098746675
308,10,0.450020653
308,11,-0.235559605
308,12,-0.060573582
309,1,0.196826771
309,2,-0.202317183
309,3,0.539147408
309,4,0.651630085
309,5,-0.309684883
309,6,-0.060812
309,7,-0.45606201
309,8,-0.687670189
309,9,-0.393489782
309,10,-0.268260435
309,11,-0.677910037
309,12,-0.278881458
310,1,0.178963381
310,2,-0.351172693
310,3,0.752547837
310,4,0.755214292
310,5,-0.560775028
310,6,-0.532962484
310,7,-0.355192057
310,8,-0.205113707
310,9,-0.131848146
310,10,0.206729091
310,11,-0.389851501
310,12,0.26973177
311,1,0.616829613
311,2,0.240201648
311,3,-0.669034647
311,4,-0.360231154
311,5,-0.238741521
311,6,-0.39158033
311,7,-0.408550805
311,8,-0.42402165
311,9,-0.049471472
311,10,0.333296896
311,11,-0.707140692
311,12,0.742686485
312,1,-0.380676574
312,2,-0.194974466
312,3,-0.178596969
312,4,-0.424153647
312,5,0.225802674
312,6,-0.471035639
312,7,-0.316867328
312,8,-0.642492046
312,9,-0.611876496
312,10,-0.50265736
312,11,0.126525738
312,12,0.11692771
313,1,0.249725118
313,2,-0.420690299
313,3,-0.642688451
313,4,-0.055727682
313,5,0.10641629
313,6,0.51412648
313,7,-0.011610495
313,8,-0.18718357
313,9,0.387879129
313,10,-0.323930783
313,11,-0.186254746
313,12,-0.223736347
314,1,-0.489729841
314,2,-0.545945144
314,3,-0.011555525
314,4,-0.659117629
314,5,-0.566010608
314,6,-0.286060227
314,7,0.570661435
314,8,0.477532648
314,9,0.181013556
314,10,-0.204565416
314,11,0.568809317
314,12,0.38058035
315,1,0.31152158
315,2,-0.558448272
315,3,-0.550377223
315,4,-0.551349595
315,5,-0.511091014
315,6,-0.545869911
315,7,-0.494320859
315,8,0.109431233
315,9,-0.503922209
315,10,-0.382092388
315,11,0.016129174
315,12,0.129741794
316,1,-0.01671121
316,2,-0.557550648
316,3,-0.504827053
316,4,-0.382776004
316,5,0.613137418
316,6,0.115799914
316,7,-0.189980367
316,8,-0.299675233
316,9,-0.239995511
316,10,0.634229367
316,11,0.301008524
316,12,-0.483859454
317,1,0.519298284
317,2,0.474273491
317,3,-0.010558015
317,4,-0.103919694
317,5,0.527404673
317,6,0.554706048
317,7,0.166311126
317,8,-0.339295505
317,9,-0.29369251
317,10,0.18216577
317,11,0.692747873
317,12,0.177956795
318,1,0.39601961
318,2,0.502808661
318,3,0.092671119
318,4,-0.223486445
318,5,-0.243295636
318,6,-0.269062957
318,7,0.425569801
318,8,0.719363247
318,9,0.487673761
318,10,0.373445997
318,11,0.577337383
318,12,0.221763585
319,1,0.598194379
319,2,0.162688472
319,3,0.489256991
319,4,0.260605444
319,5,0.732705057
319,6,0.552945092
319,7,-0.01075842
319,8,0.341436235
319,9,0.202604596
319,10,0.662167844
319,11,0.152478691
319,12,-0.364835653
320,1,-0.478496292
320,2,0.375877531
320,3,-0.599804157
320,4,0.526289737
320,5,-0.467389752
320,6,0.049726865
320,7,-0.480598873
320,8,-0.138273581
320,9,0.498002734
320,10,0.686702968
320,11,0.154993645
320,12,-0.092948316
321,1,0.564266006
321,2,0.935031494
321,3,-0.131664893
321,4,0.21745052
321,5,0.600656685
321,6,0.520963512
321,7,-0.405466218
321,8,0.008698246
321,9,-0.080952552
321,10,-0.684447131
321,11,-0.713796294
321,12,-0.30588577
322,1,-0.376295643
322,2,-0.265166112
322,3,0.046786074
322,4,-0.036777048
322,5,0.119793489
322,6,-0.269600818
322,7,0.124209002
322,8,0.004354818
322,9,0.678373271
322,10,0.366262004
322,11,0.032738847
322,12,0.391051255
323,1,0.732561207
323,2,0.612688293
323,3,-0.097239651
323,4,0.553613705
323,5,-0.413730359
323,6,-0.386771629
323,7,0.03589944
323,8,0.729066666
323,9,0.232143925
323,10,0.155795033
323,11,-0.59378399
323,12,0.156184866
324,1,0.442370897
324,2,-0.391063961
324,3,0.68112757
324,4,-0.295291332
324,5,-0.131997018
324,6,-0.012052154
324,7,-0.580940436
324,8,-0.126029405
324,9,-0.612426724
324,10,-0.170708006
324,11,-0.005058513
324,12,-0.185087585
325,1,0.099024333
325,2,0.422795713
325,3,-0.168842315
325,4,0.456481986
325,5,0.198905294
325,6,0.383119079
325,7,0.581149375
325,8,0.269150888
325,9,-0.43701238
325,10,0.318358811
325,11,0.789106676
325,12,0.15580141
326,1,-0.185002675
326,2,0.45288265
326,3,0.431785073
326,4,0.130626698
326,5,0.134923213
326,6,-0.202674573
326,7,0.353247761
326,8,0.634621222
326,9,0.597764637
326,10,0.718715895
326,11,-0.41281909
326,12,-0.76994543
327,1,-0.295933816
327,2,0.39891731
327,3,0.37181464
327,4,0.420369994
327,5,0.362440967
327,6,0.400187696
327,7,0.378717453
327,8,0.368082313
327,9,0.407636288
327,10,0.431674946
327,11,0.571363741
327,12,0.069920297
328,1,-0.593720625
328,2,0.408671301
328,3,0.361261106
328,4,0.021268012
328,5,-0.453890561
328,6,-0.090323856
328,7,-0.672194828
328,8,-0.528977814
328,9,0.07084467
328,10,0.347569576
328,11,0.303789319
328,12,-0.101138184
329,1,-0.361540809
329,2,-0.501316732
329,3,-0.371901907
329,4,0.095999847
329,5,-0.331510226
329,6,0.267275582
329,7,-0.448133139
329,8,-0.106943793
329,9,0.663927323
329,10,-0.472867947
329,11,0.091367602
329,12,-0.131245362
330,1,-0.194293692
330,2,-0.042714672
330,3,0.693475929
330,4,-0.496394094
330,5,-0.388400642
330,6,0.082003702
330,7,0.015647183
330,8,0.195815777
330,9,0.514914131
330,10,0.455356461
330,11,-0.275910618
330,12,-0.193133044
331,1,-0.503462704
331,2,0.154414188
331,3,-0.254223162
331,4,0.226328317
331,5,-0.258670838
331,6,0.328418952
331,7,0.305077909
331,8,0.050202086
331,9,0.497639726
331,10,0.228386112
331,11,0.426071393
331,12,0.207062133
332,1,0.424619065
332,2,0.326710937
332,3,0.699859909
332,4,0.065115824
332,5,-0.149191864
332,6,0.262391399
332,7,-0.150204343
332,8,0.372134722
332,9,0.543964655
332,10,-0.280368371
332,11,0.340323072
332,12,-0.42194517
333,1,0.572424938
333,2,0.012575702
333,3,0.251906377
333,4,-0.598264194
333,5,-0.65406011
333,6,-0.565670024
333,7,-0.031387234
333,8,0.412652094
333,9,-0.099569034
333,10,0.237933409
333,11,0.0622345
